address,flag,minTimeBetweenSentTnx,maxTimeBetweenSentTnx,avgTimeBetweenSentTnx,minTimeBetweenRecTnx,maxTimeBetweenRecTnx,avgTimeBetweenRecTnx,lifetime,sentTransactions,receivedTransactions,createdContracts,numUniqSentAddress,numUniqRecAddress,minValSent,maxValSent,avgValSent,minValReceived,maxValReceived,avgValReceived,totalTransactions,totalEtherSent,totalEtherReceived,totalEtherSentContracts,totalEtherBalance,activityDays,dailyMax,ratioRecSent,ratioSentTotal,ratioRecTotal,giniSent,giniRec,txFreq,stdBalanceEth
0x568b265374f86e0c03b8aec655ea18d9da0e80ff,1,37623,187497,112560,0,1529848470.000000,510085671,8,2,3,0,2,3,0.5,1.33,0.915,0.49,0.844489,0.611496,5,1.83,1.83448948,0,0.00448948,3,3,1,0.3333333333333333,0.5,0.22677593149989822,0.12882400467774752,0.625,0.509650861
0x9d03a3ad580cc2fb820349d3ff002fb2fc7a6b19,1,0,0,0,5675,1529422330.000000,382363173.5,1,0,4,0,0,4,0,0,0,0.532455,8.391444,3.330238,4,0,13.32095032,0,13.32095032,1,4,4,0,0.8,0,0.5025920612369025,4,2.200639356045279
0x777c6ad16b303639489a38b369e423aa2c491884,1,128,70314,19394.5,2457,1524493498.000000,305361491,29,6,5,0,3,5,0,1.097482,0.382983,0,1.999895,0.460579,11,2.2978992550000004,2.3028950000000004,0,0.004995745,6,6,0.7142857142857143,0.5,0.4166666666666667,0.5724788410473761,0.6952621167569263,0.3793103448275862,0.6456698982906263
0x1b150b01dd61d54847a1c538ab9fe6f1639cacbc,1,131,18418206,3383674.6,2813,1530463256.000000,218702963.7,397,10,7,0,9,7,0.03124,1.04,0.360737,0.006091,1.397568,0.516562,17,3.6073659400000007,3.615937475,0,0.008571535,15,3,0.6363636363636364,0.5555555555555556,0.3888888888888889,0.5386487912981761,0.4126500661596233,0.042821158690176324,0.5865211650730351
0xbe9d75228fd01844bada1394bfb5a4740c18c01f,1,0,0,0,852,1529579411.000000,254936419.8,4,1,6,0,1,5,5.116626,5.116626,5.116626,0.392,2.113635,0.853118,7,5.11662616,5.11870516,0,0.002079,2,6,3,0.125,0.75,0,0.33339303136658516,1.75,1.5852227888290402
0xc387587a1d7cdf7aa73e14ce03ffac945777aaed,1,21504,45437,33470.5,2202,1529284260.000000,254932171.8,5,2,6,0,2,5,0.552154,1.586139,1.069147,0.001,0.687,0.356669,8,2.13829323,2.14001523,0,0.001722,5,3,2,0.2222222222222222,0.6666666666666666,0.2417780542869647,0.41074109172983697,1.6,0.5107705428295617
0xeb71af7cd339832ff8d88d985035b2793042eca8,1,0,0,0,318,1529507369.000000,63771618.21,12,0,24,0,0,24,0,0,0,0.252704,10,1.03698,24,0,24.887509920000003,0,24.887509920000003,4,12,24,0,0.96,0,0.5073782467410013,2,7.621084462469225
0x205906790a597972f97fccda132d89ee63f15c10,1,0,0,0,0,0,0,1,1,1,0,1,1,0.271667,0.271667,0.271667,0.28,0.28,0.28,2,0.2716667,0.28,0,0.0083333,1,2,0.5,0.3333333333333333,0.3333333333333333,0,0,2,0.13583335
0x11608c87d514d55e28eb94984bdbacd3fd38b182,1,225763,774850,500306.5,743,1529711252.000000,255008268,16,2,6,0,2,5,0.101637,5.044198,2.572918,0.438257,2.410442,0.857926,8,5.145835175,5.147557174999999,0,0.001722,6,3,2,0.2222222222222222,0.6666666666666666,0.4802485733426713,0.3418563985908832,0.5,1.8180693865539772
0xc0095047d767857bb40cc77ef54569d4124984c3,1,0,0,0,884,1529674390.000000,170119448.1,255,1,9,0,1,8,21.970788,21.970788,21.970788,0,15.7,2.341294,10,21.97078764,21.071648639999996,0,-0.899139,5,5,4.5,0.090909091,0.8181818181818182,0,0.692215807,0.039215686,6.147015784490536
0xfb997ea4c102fad4ec67f8bb069752030c0c0531,1,0,0,0,126490,1529848370.000000,764987430,119,1,2,0,1,2,1.003139,1.003139,1.003139,0.004,1,0.502,3,1.003139,1.004,0,0.000861,3,1,1,0.25,0.5,0,0.4960158374470443,0.025210084033613446,0.47214612929120436
0x45c3ef2bc2719586cd92766b3895868d3ee9ef92,1,0,0,0,15085,1529677569.000000,764846327,1,1,2,0,1,2,4.384641,4.384641,4.384641,1.38672,3,2.19336,3,4.384641,4.38672,0,0.002079,1,3,1,0.25,0.5,0,0.18388225444604375,3,1.8300670114555917
0x46cbc3c3710dc4a632842e155f18f30d4ab38aac,1,0,0,0,28,1529636973.000000,101986995.2,3,1,15,0,1,14,14.9267,14.9267,14.9267,0.036992,3.734417,0.995148,16,14.9267,14.92722062,0,0.00052062,3,11,7.5,0.058823529411764705,0.8823529411764706,0,0.4589061441080328,5.333333333333333,3.964027753436329
0xba8a5cf96d605b630025e3e2c8bd177391e32122,1,0,0,0,230,1529349559.000000,66556303.78,22,1,23,0,1,23,15.009275,15.009275,15.009275,0,3.401928,0.652662,24,15.00927481,15.011227811000003,0,0.001953,12,8,11.5,0.04,0.92,0,0.4250636037234982,1.0909090909090908,4.664302117429068
0x42e0d29d1cb3a28d748a7ac2d06d679329022c72,1,0,0,0,62,1532556672.000000,170337891.9,12,1,9,0,1,9,4.171728,4.171728,4.171728,0.008948,1.5,0.463579,10,4.17172791,4.17221091,0,0.000483,7,3,4.5,0.090909091,0.8181818181818182,0,0.4948473175004561,0.8333333333333334,1.3422648687561605
0x490d29b8669823e12eb5f72d53c27ebe7f952ab4,1,204458,451093,327775.5,820,1529856069.000000,191298165.3,14,2,8,0,1,8,1.994981,2.931542,2.463262,0.05,1.494,0.617078,10,4.92652336,4.93662136,0,0.010098000000000162,6,5,2.6666666666666665,0.18181818181818182,0.7272727272727273,0.095052967,0.29605607389648797,0.7142857142857143,1.0126522001253415
0x257890939f7c0b758897f7bd49a590b7190043e0,1,1068,277941,139504.5,720,1529601274.000000,117671428.8,5,2,13,0,1,11,3,19.484771,11.242386,0.234043,7.9973,1.72973,15,22.48477125,22.48649325,0,0.001722,4,12,4.333333333333333,0.125,0.8125,0.3665763578397413,0.4838030383270827,3,5.729803717286099
0x3bf351a62df57dce8512b136daa4cd6ebe2dda91,1,289,4500652,1585485.333,42,1530075159.000000,47850999.41,69,3,32,0,2,26,5,37.178275,22.392758,0.001,15,2.099402,35,67.17827485000001,67.18085785,0,0.002583,17,4,8,0.083333333,0.8888888888888888,0.31933215292344896,0.6742085429431616,0.5072463768115942,15.932411137242601
0x6891f04e4eda5bb6c465132993bd6a5d4f1b0d0b,1,0,0,0,0,0,0,10,1,1,0,1,1,0.049139,0.049139,0.049139,0.05,0.05,0.05,2,0.049139,0.05,0,0.000861,2,1,0.5,0.3333333333333333,0.3333333333333333,0,0,0.2,0.0245695
0x9044bca784ff17dd05bd157f47c9cecb2dbcffa5,1,0,0,0,784,1529752653.000000,191231211,2,1,8,0,1,7,4.301447,4.301447,4.301447,0.038526,1,0.537941,9,4.301447287917738,4.303526287917737,0,0.002079,2,7,4,0.1,0.8,0,0.3405728529481945,4.5,1.3267648534330188
0x002f0c8119c16d310342d869ca8bf6ace34d9c39,1,5460,8088,6774,1245,1529873859.000000,509959865.3,1,2,3,0,1,3,0.50039,0.817506,0.658948,0.00102,0.8178,0.439607,5,1.317896,1.31882,0,0.000924,1,5,1,0.3333333333333333,0.5,0.12031144789703468,0.41288415108563314,5,0.3186342236398344
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,1,78,19176840,387581.0094,2,1524902918.000000,17961294.61,496,106,85,0,35,70,0.000001,10,0.845367,0.0001,10,1.055062,191,89.60885743000007,89.68030737323885,0,0.071449943,100,66,0.794392523,0.5520833333333334,0.4427083333333333,0.8386421577857209,0.6290897175258577,0.3850806451612903,16.34794469156286
0xaec2cc8986bb14c0c604d5adf725ba33920102bc,1,33,26746254,471239.1143,0,1529870329.000000,9699245.411,413,70,158,0,17,138,0.00001,4,2.075908,0,10,0.910633,228,145.31354490000007,143.8800497632979,0,-1.433495137,21,127,2.2253521126760565,0.3056768558951965,0.6899563318777293,0.35398530302035597,0.5848221499187527,0.5520581113801453,5.983438225853375
0x5208d7f63a089906889a5a9caed81e9c889e64f8,1,14,1892164,52072.50735,0,1530049008.000000,6612768.725,436,136,236,0,64,170,0.0001,49.762056,2.174349,0,10,1.245525,372,295.71141446943636,293.9437948,0,-1.76761966,91,58,1.7226277372262773,0.3646112600536193,0.6327077747989276,0.7168466930538544,0.6798846745669461,0.8532110091743119,12.188383493899872
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,1,62,26803843,404740.2619,0,1530973477.000000,11607089.94,407,84,132,0,23,108,0.0001,12.01241,2.340361,0.00001,14.355967,1.482221,216,196.59029724600003,195.6531351,0,-0.93716219,35,46,1.5529411764705883,0.3870967741935484,0.6082949308755761,0.5713024848688703,0.6118628702061619,0.5307125307125307,6.922972742587093
0x81c01024deaad32b015707f6f3ac948e88463204,1,67649,1178895,439275.3333,146,1529854359.000000,153008603.8,18,3,10,0,3,7,0.05,2.872,1.077333,0.003,1.38,0.324325,13,3.2319999999999998,3.2432466609999997,0,0.011246660999999936,6,7,2.5,0.21428571428571427,0.7142857142857143,0.5820956555398009,0.5701533327028891,0.7222222222222222,1.1494579519960153
0xfa9980a7240ea1beb0b5ce58c0744fcd67f06104,1,43,1152048,568934.5,2698,1525018713.000000,62232722.28,383,4,25,0,3,4,0,57.817647,14.491963,0.010715,27.292471,2.318785,29,57.96785012,57.969626899999994,0,0.00177678,29,1,5,0.13333333333333333,0.8333333333333334,0.7485414019801795,0.7699116679603959,0.075718016,23.61386261749747
0x0e783fdcfd5f3f1afbb11062315456bd16fee122,1,2910,89785,52313.33333,349,1530030582.000000,255018750.5,3,3,6,0,3,5,0.22758,3.66281,1.374837,0.505,0.995159,0.687628,9,4.1245102,4.1257702,0,0.00126,3,7,1.5,0.3,0.6,0.5552546094055687,0.16099342697369426,3,1.3102450204735958
0x9e12d932c429107608a8ad0d65c60021a371f9c1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0.00005,0.00005,0.00005,2,0,5e-05,0,5e-05,1,2,0.5,0.3333333333333333,0.3333333333333333,0,0,2,0
0x6668bd45b15e2775f03e738ef6257637a9745287,1,0,0,0,774,1529781031.000000,139084359.6,939,1,11,0,1,11,12.30578,12.30578,12.30578,0.5,5,1.118801,12,12.30578047996936,12.30680948,0,0.001029,3,10,5.5,0.076923077,0.8461538461538461,0,0.42718431705375876,0.012779552715654952,4.373684973610758
0x637336064f49074587a15cfd785d17ed02aebf25,1,563,46865,16081.33333,25,1529858576.000000,170023333,5,3,9,0,3,8,1,5.47,3.823333,0.5,5,1.275121,12,11.469999999999999,11.476089513888116,0,0.006089514,5,4,2.25,0.23076923076923078,0.6923076923076923,0.25980818849673437,0.4634650499078437,2.4,4.069770451507093
0xcf1d62627baf1a84bed11e30cf6cdae0f1b5c296,1,0,0,0,341,1529939608.000000,382485557.8,3,1,4,0,1,4,7.684331,7.684331,7.684331,0.5,5.2,1.921298,5,7.6843308,7.6851918,0,0.000861,2,4,2,0.16666666666666666,0.6666666666666666,0,0.4881202515663825,1.6666666666666667,2.7978313748576644
0xfb90119d9e1610dcbc5f3f2e7301aa62e9051916,1,0,0,0,13,1529904053.000000,254987531.2,3,1,6,0,1,6,2.977387,2.977387,2.977387,0.001289,1.8,0.496406,7,2.9773869,2.9784369000000006,0,0.00105,2,6,3,0.125,0.75,0,0.6686378870352884,2.3333333333333335,0.9867705361357931
0x28906b932cf61c99efc12615f4852bd2d512d8a2,1,0,0,0,662,1531417122.000000,255239364.7,5,1,6,0,1,6,4.016724,4.016724,4.016724,0.002467,1.99958,0.669629,7,4.01672428,4.01777428,0,0.00105,2,6,3,0.125,0.75,0,0.533418172,1.4,1.2751092546583604
0x4a36ce6ad774329a8e5ad7e6a51a7c3bcf8cae3b,1,0,0,0,84,1530005633.000000,191252720.8,1,1,8,0,1,8,12.357889,12.357889,12.357889,0.0025,7.6,1.544867,9,12.3578894,12.3589394,0,0.00105,1,9,4,0.1,0.8,0,0.7201877694173162,9,4.156522021
0xcc3a7e3c3cdcba86761de4fb3311b8add77761f2,1,28753,129078,78915.5,7,1529920997.000000,66547351.78,10,2,23,0,2,21,3.197842,16.570586,9.884214,0.01,4.99,0.855953,25,19.76842814682844,19.68691155382844,0,-0.081516593,8,18,7.666666666666667,0.076923077,0.8846153846153846,0.3382348614722805,0.5511997392164169,2.5,5.381452365251938
0x18b139f86407b1a834da4258f01121ae9f8d06f5,1,0,0,0,30,1529958408.000000,76499763.6,2,1,20,0,1,20,10.569697,10.569697,10.569697,0.058334,1.401976,0.528537,21,10.56969679,10.57074679,0,0.00105,2,20,10,0.045454545454545456,0.9090909090909091,0,0.34627467003723256,10.5,3.4776187140943855
0x47d6287a9fc4a1f69c0b20dcc29928ebb44349c6,1,0,0,0,0,0,0,55,1,1,0,1,1,0.499139,0.499139,0.499139,0.5,0.5,0.5,2,0.499139,0.5,0,0.000861,2,1,0.5,0.3333333333333333,0.3333333333333333,0,0,0.036363636,0.2495695
0x4496370b4f0993152f761bd3b3d1dd4e7b1b3139,1,0,0,0,257,1529893531.000000,109285933.1,2,0,14,0,0,13,0,0,0,0.01,2.217121,1.021795,14,0,14.30513031,0,14.30513031,2,10,14,0,0.9333333333333333,0,0.3527676886580525,7,3.8628585851261708
0x8de51b248261c0e5736b412ef9faaaf619063b7a,1,0,0,0,384,1530013841.000000,306005228.2,1,1,5,0,1,4,8.18895,8.18895,8.18895,0.2,4.5,1.638,6,8.18895,8.19,0,0.00105,1,6,2.5,0.14285714285714285,0.7142857142857143,0,0.4932844631694468,6,2.734666334067203
0x9da01df0eeae50b30845a1cafb27e1f75887b887,1,0,0,0,2057,1530108296.000000,218592921.9,8,1,7,0,1,7,3.137142,3.137142,3.137142,0.05,0.534,0.44846,8,3.13714185,3.13922085,0,0.002079,2,7,3.5,0.1111111111111111,0.7777777777777778,0,0.13952576782701342,1,0.9940768498327744
0x33e5d6c0447ea731fe4e2502a881b90ee991cf3a,1,0,0,0,69,1529969856.000000,191283835.3,994,1,8,0,1,7,17.02,17.02,17.02,0.000002,5,2.129985,9,17.02,17.039882577446814,0,0.019882577446814764,3,7,4,0.1,0.8,0,0.40185561939695336,0.009054326,5.827766469837678
0xbbfaf27674c2eb5d13edc58a40081248d13dcfeb,1,259,85556361,42778310,2178,1530066700.000000,255045943.3,993,2,6,0,1,6,14,14.25,14.125,1.903715,10,4.044683,8,28.25,24.2680983,0,-3.9819017,5,3,2,0.2222222222222222,0.6666666666666666,0.004424779,0.3568861362271768,0.008056395,9.222144624299009
0x37e30fee740928e8db15d3dafd544baab6b87051,1,0,0,0,0,1529969263.000000,39239449.97,1043,1,39,0,1,32,58.099719,58.099719,58.099719,0.03073,18,1.489779,40,58.09971867,58.10139866999999,0,0.00168,4,24,19.5,0.024390243902439025,0.9512195121951219,0,0.5508829852041159,0.038350910834132314,20.13367321236182
0xbf0a4a57d66ec0eb94dce2fd0a4aa57f8b0a2530,1,0,0,0,132,1524476474.000000,386921442.8,269,1,4,0,1,4,2.150952,2.150952,2.150952,0.010009,1.032936,0.537775,5,2.15095203,2.151099033635864,0,0.000147004,5,1,2,0.16666666666666666,0.6666666666666666,0,0.44305442132082984,0.018587361,0.822732261
0x4efbb8a016b8d28d261fe31be1404cf12f4010a2,1,0,0,0,0,0,0,27,1,1,0,1,1,1.001013,1.001013,1.001013,1.001874,1.001874,1.001874,2,1.00101276,1.00187376,0,0.000861,2,1,0.5,0.3333333333333333,0.3333333333333333,0,0,0.074074074,0.50050638
0x1c40d1a1cac7c586b9509c565296f91c8441af9f,1,0,0,0,3037,1530052429.000000,218589899.1,3,1,7,0,1,6,8.598025,8.598025,8.598025,0.001013,1.999832,0.656984,8,8.59802451,4.59888551,0,-3.999139,2,7,3.5,0.1111111111111111,0.7777777777777778,0,0.5808488678765177,2.6666666666666665,2.707499828
0x0f89b38968065a571eeaf34dd6bf2093fb55c20f,1,116,84852,16672.66667,0,1528953565.000000,56672864.74,19,24,27,0,24,18,0.065,3.99,1.131162,0.018652,3.994,1.006088,51,27.147889999999997,27.16436814,0,0.016478140000003805,18,12,1.08,0.46153846153846156,0.5192307692307693,0.5680337883859694,0.445396112,2.6842105263157894,3.1723016617912805
0x73c9b03b1dadea685f34b17ddafbc11bd6327b6d,1,370,33878,17124,879,1530067565.000000,102033018.9,6,2,15,0,1,14,6,8.765424,7.382712,0.07854,6.654248,0.984639,17,14.76542423,14.769582230000001,0,0.004158,6,5,5,0.1111111111111111,0.8333333333333334,0.093645267,0.49179816706091195,2.8333333333333335,4.576571531957551
0x9e9e3b124370c763d1a4e838069da3dfdbfca059,1,0,0,0,0,1529898865.000000,33266146.52,203,1,46,0,1,36,74.204564,74.204564,74.204564,0.005,10,1.602074,47,74.20456437324069,73.69542537324065,0,-0.509139,5,21,23,0.020833333333333332,0.9583333333333334,0,0.624820922,0.2315270935960591,25.092673672400448
0xaf5bda8f8b954b03474305fd148c8361cad4d2cd,1,29,49680836,3141036.65,0,1527929329.000000,26784799.38,1024,20,58,0,15,49,0,2,0.192727,0,1.3,0.064745,78,3.854543536522803,3.7552326292514544,0,-0.099310907,55,14,2.761904761904762,0.25316455696202533,0.7341772151898734,0.8644405948361181,0.7980154149291038,0.076171875,0.7289798988609701
0x973cc36eef960389b1dddce82a9f0663af61809b,1,0,0,0,238,1530188701.000000,95641886,5,1,16,0,1,13,9.758862,9.758862,9.758862,0.005,2,0.610059,17,9.75886224,9.760941240000001,0,0.002079,2,16,8,0.055555556,0.8888888888888888,0,0.49983823885910594,3.4,3.4095181757485995
0x1f319dd5015b1068f102912f970d63b9947e4cb0,1,183,185433,77987,279,1530088553.000000,382536570.3,4,3,4,0,3,4,0.000229,3.902121,1.304604,0.0088,3.8,0.978815,7,3.9138123,3.9152613,0,0.001449,3,4,1,0.375,0.5,0.6646360925235238,0.731503037,1.75,1.753784867722338
0xa2280ddc79183a0de9d3d90c63c0e7646874d9e0,1,0,0,0,883,1530041919.000000,170078948,117,1,9,0,1,9,4.413135,4.413135,4.413135,0.1,0.613996,0.412666,10,4.41313544,3.71399644,0,-0.699139,9,2,4.5,0.090909091,0.8181818181818182,0,0.206784433,0.085470085,1.2596201698305503
0x35810a676a84ec4db68c0a9286f7a740fda10b29,1,0,0,0,21,1531075760.000000,139207069.6,105,1,11,0,1,11,8.163834,8.163834,8.163834,0.26,1,0.653636,12,8.163834,7.1899999999999995,0,-0.973834,4,5,5.5,0.076923077,0.8461538461538461,0,0.1987608748892833,0.11428571428571428,2.380762996241255
0x6c712ae4986342773edc37a9ff7fa90b1b52ca6e,1,0,0,0,22,1530138847.000000,35589517.35,1041,1,43,0,1,41,79.429691,79.429691,79.429691,0.001174,19.49,1.835611,44,79.42969130942002,78.93126630942001,0,-0.498425,4,22,21.5,0.022222222222222223,0.9555555555555556,0,0.6952868387254982,0.042267051,18.946620601790308
0xaab92ead3017703f7f9f3f7ff71f623cd7a8d164,1,0,0,0,87,1530168807.000000,153021663.1,19,1,10,0,1,10,25.535042,25.535042,25.535042,0.274811,11.350799,2.553544,11,25.53504195,25.53544095,0,0.000399,2,10,5,0.083333333,0.8333333333333334,0,0.5718590484899319,0.5789473684210527,8.035567419221822
0x484f46f9dd32a0147126f07da4be61efc26ef42a,1,176,79507677,19877095.25,172,1530319407.000000,66548810.26,924,4,23,0,2,17,0.1,57.446887,22.161722,0.013205,20,3.854692,27,88.64688679,88.65791179,0,0.011025000000003615,8,16,4.6,0.14285714285714285,0.8214285714285714,0.5723287833419073,0.658590198,0.029220779,28.596950377696906
0x58049616f5cd4b2ccd3654d7015d271a985ff2e7,1,931,1653,1375,419,1535544690.000000,307366993,15,4,5,0,1,5,0.494,0.994349,0.621877,0.495,0.5,0.499,9,2.48750879,2.495,0,0.00749121,8,2,1,0.4,0.5,0.15085837431619697,0.001603206,0.6,0.3314621478034833
0x1efd1b1ee8174b5421786ef0127ea45076307d8d,1,0,0,0,3,1530176396.000000,109312536.1,14,1,14,0,1,12,25.813593,25.813593,25.813593,0.05,5,1.84389,15,25.81359262,25.81445362,0,0.000861,4,6,7,0.0625,0.875,0,0.45268025999179123,1.0714285714285714,8.304160551
0x3a85774c434a4cc51fda217cf0e5caefd6c0af2f,1,0,0,0,74,1530416174.000000,218671334.1,11,1,7,0,1,6,11.15217,11.15217,11.15217,0.055225,5,1.59329,8,11.1521703,11.153031300000002,0,0.000861,5,3,3.5,0.1111111111111111,0.7777777777777778,0,0.49966461266189444,0.7272727272727273,3.921631121310304
0x2a206bca8ee7c324af1b67ae05373a59a3d4502d,1,0,0,0,34,1530415174.000000,102136178.6,24,1,15,0,1,15,12.49,12.49,12.49,0.001457,4.5,0.833492,16,12.49,12.50238354,0,0.012383540000000082,4,12,7.5,0.058823529411764705,0.8823529411764706,0,0.45948818823665555,0.6666666666666666,3.528311197688124
0xb6ecd180f5cbb9167147394841d31f94eff77dbf,1,167,16466718,2908010.857,38,1530533338.000000,80560537.63,237,7,19,0,7,18,0.18625,15,4.63066,0.01,10,1.706518,26,32.41462,32.4238377,0,0.0092177,9,12,2.375,0.25925925925925924,0.7037037037037037,0.5876052980358599,0.5870150337420896,0.10970464135021098,8.079963884943762
0x79b570f107f07589244c76ad8fd9a7cca0fb80ef,1,980413,12282875,6631644,96,1530654010.000000,85040027.44,155,2,18,0,2,14,9.56,25,17.28,0.001052,13,1.921199,20,34.56,34.58158744,0,0.02158744,3,18,6,0.095238095,0.8571428571428571,0.22337962833692343,0.6815193616397641,0.12903225806451613,13.974536343110227
0xed6b90c028310122af361ce84a4604afbed40910,1,0,0,0,602,1532499743.000000,510833773.7,148,1,3,0,1,3,7.1,7.1,7.1,0.99,4.15283,2.37761,4,7.1,7.132829989999999,0,0.032829989999999754,2,3,1.5,0.2,0.6,0,0.2956124344669732,0.027027027,2.726633027973484
0x76524f023c42cb4018d24b8097959b2ecf8fa8ea,1,2043695,3033420,2538557.5,1552,1532435399.000000,191561612.3,60,2,8,0,2,8,0.12735,9.93,5.028675,0.003,8,1.257726,10,10.05735,10.061810329999998,0,0.00446033,3,8,2.6666666666666665,0.18181818181818182,0.7272727272727273,0.48733760906525864,0.7910717880121847,0.16666666666666666,4.370878719758398
0x3f92555d98ccee1822565f8b4e0c8bf406ebb674,1,0,0,0,5527,1532571407.000000,383150582.5,149,1,4,0,1,4,5.97,5.97,5.97,0.000107,5,1.497527,5,5.97,5.99010713,0,0.020107130000000417,2,4,2,0.16666666666666666,0.6666666666666666,0,0.6264361088189012,0.033557047,2.2163409347472456
0x0a4a2413d7c604647c7788fd3564b3c54fe06763,1,0,0,0,0,3233198,250332.4412,99,0,34,1,0,14,0,0,0,0,0.2,0.042647,35,0,1.4500000000000004,0,1.4500000000000004,26,10,34,0,0.9444444444444444,0,0.6034468608832229,0.35353535353535354,0.47426419916776863
0xaedc8a3afc62a3deee4eb232bfdb28058bf554d8,1,0,158286,9086.269639,8,1521025371.000000,2975992.357,115,471,513,0,137,143,0.011,6,0.317649,0.00189,2.879916,0.288371,984,149.61290141353638,147.93432322879593,0,-1.678578185,115,24,1.0868644067796611,0.4781725888324873,0.5208121827411167,0.6477786571719126,0.6451130012791877,8.556521739130435,2.8724248607625467
0x1e857859deb11afd0ca7b760f21a3d8ddb03dbdf,1,531,80580936,20759747,118,1526065210.000000,39211654.51,999,4,39,0,2,35,5,17.211802,9.394244,0.004337,10,0.963659,43,37.57697744,37.58271044,0,0.005733,27,17,7.8,0.090909091,0.8863636363636364,0.2794302819042548,0.5433117450269127,0.043043043043043044,6.099803936802459
0x1b76d77499125f2b05779b78a8a642cecdc069ec,1,652,3727029,945262.25,0,1529861862.000000,61201477.84,46,4,25,0,3,23,0.3,25.931813,10.187745,0.097853,14.010748,1.630177,29,40.75097855,40.754422549999994,0,0.003444,5,18,5,0.13333333333333333,0.8333333333333334,0.4970101788806229,0.6160990145142534,0.6304347826086957,7.839013773232882
0xd522663a8a4dfe76a0bf1e608fc3b7aa2b9ccfde,1,383,6712744,1394639.4,117288,1526563206.000000,512404574.7,204,5,3,0,4,3,0.006256,3.492654,1.49961,0.007117,5.495237,2.500785,8,7.498048902999999,7.502353903,0,0.004305,7,2,0.5,0.5555555555555556,0.3333333333333333,0.4732929452532176,0.4876797965457688,0.039215686,2.2888567612676924
0xdd1f234967913c25f176bda85a9825ba880e447e,1,2630,43648,16803.33333,1845922,1524691884.000000,514086158.7,204,3,3,0,3,2,0.100257,0.311565,0.20438,0.10074,0.312048,0.204863,6,0.613141,0.61459,0,0.001449,5,2,0.75,0.42857142857142855,0.42857142857142855,0.2297545443440199,0.22921285936338406,0.029411764705882353,0.11887905876900924
0xd93a9eba0b33896c629a7febfa2503f7ac0fa3af,1,330,84827363,42413846.5,245,1530455350.000000,38268297.55,986,2,40,0,1,38,0.1,100.4,50.25,0,20,2.932907,42,100.5,117.31627068263998,0,16.81627068263998,6,13,13.333333333333334,0.046511627906976744,0.9302325581395349,0.4990049741313334,0.7052138626223913,0.042596349,39.93373756986734
0x3bd330f121c493db91e59d9125968d3df090a66f,1,383,381844,108199.2,0,1529350581.000000,58875424.85,23,5,26,0,3,25,0.5,10.35,5.025316,0.009411,2.824702,0.966569,31,25.126579239999998,25.13078424,0,0.004205,23,8,4.333333333333333,0.15625,0.8125,0.4381376936262635,0.42380138871559886,1.3478260869565217,7.291950019550228
0x633a5b3a807b7532d308ea7b44bb32732aa14a72,1,0,0,0,0,0,0,8,1,1,0,1,1,0.096854,0.096854,0.096854,0.1,0.1,0.1,2,0.096854339,0.1,0,0.003145661,2,1,0.5,0.3333333333333333,0.3333333333333333,0,0,0.25,0.04842717
0xba6f1e885c5a9b97e4a0eb81a5146ea49f53d5c4,1,80,20902067,1893032.261,180,1517532358.000000,11091869.97,1042,23,141,0,19,127,0.005311,18,3.315333,0.000005,15,0.538777,164,76.25266773000001,75.96750573519029,0,-0.285161995,164,1,5.875,0.1393939393939394,0.8545454545454545,0.6302761630482889,0.8687258574132785,0.15738963531669867,13.62364023881381
0x934a0a1bfe01eeb4415689d8e66e56e3f1f13077,1,0,0,0,12,45264,4281.5,2,0,24,1,0,5,0,0,0,0,6.978699,0.899112,25,0,21.57869936,0,21.57869936,2,24,24,0,0.9230769230769231,0,0.8227829034450064,12.5,4.891190305254731
0xd3ddae456004ed85639a39a9751192e80a967ed4,1,0,0,0,0,439870,25778.54167,8,0,24,1,0,3,0,0,0,0,11,1.3375,25,0,32.1,0,32.1,7,16,24,0,0.9230769230769231,0,0.7929646343785527,3.125,10.737488719435285
0xce05a1bbff026ef875e94623753642806c0326d8,1,0,0,0,0,0,0,1,1,1,0,1,1,0.438257,0.438257,0.438257,0.438457,0.438457,0.438457,2,0.43825685,0.43845685,0,0.0002,1,2,0.5,0.3333333333333333,0.3333333333333333,0,0,2,0.219128425
0xb8ed23977f745865abbc645f09fc07f82cfde421,1,0,0,0,1029,1530383576.000000,153066602.6,4,1,10,0,1,10,21.057,21.057,21.057,0.769287,5.13,2.10598,11,21.057,21.059795827561704,0,0.002795828,4,4,5,0.083333333,0.8333333333333334,0,0.38381552069941416,2.75,6.562445643328618
0xa5712afa19d70bb5dd57b91c43fffcaaf077dc3d,1,52,372242,47909.13208,259,1529914573.000000,61217288.16,36,53,25,0,38,22,0.0001,2.78,0.281574,0.001285,2.088667,0.586097,78,14.92343718,14.652437396000003,0,-0.270999784,36,12,0.46296296296296297,0.6708860759493671,0.31645569620253167,0.630550559,0.41833722000070095,2.1666666666666665,1.6464898633494591
